1871	xdur6d0U	Treaty Lords CB	sunleyj@parliament.uk	2022-07-08 15:32:33 +00:00	NULL	NULL	NULL	NULL	NULL	4
1872	zfaubale	Treaty Lords BZ	sunleyj@parliament.uk	2022-07-08 15:32:39 +00:00	NULL	NULL	NULL	NULL	NULL	3
1873	hVzwNR07	Treaty Lords BZ	sunleyj@parliament.uk	2022-07-08 15:32:45 +00:00	NULL	NULL	NULL	NULL	NULL	4
1874	WIAVa8l0	Treaty Lords BY	sunleyj@parliament.uk	2022-07-08 15:32:58 +00:00	NULL	NULL	NULL	NULL	NULL	4
1875	qE79hqsA	Treaty Lords CA	sunleyj@parliament.uk	2022-07-12 09:38:26 +00:00	NULL	NULL	NULL	NULL	NULL	3
1876	NgeAXJGP	TREATY JCHR AF	sunleyj@parliament.uk	2022-07-12 10:43:32 +00:00	NULL	NULL	NULL	NULL	NULL	2
1877	9shfOQup	DN AQ	sunleyj@parliament.uk	2022-07-13 09:08:01 +00:00	Instrument withdrawn or fatal motion approved	NULL	NULL	NULL	NULL	11
1878	NrUvBR7Z	MN AP	sunleyj@parliament.uk	2022-07-13 09:22:51 +00:00	Instrument revoked or fatal motion approved	NULL	NULL	NULL	NULL	11
1879	24tcyh1t	EN	sunleyj@parliament.uk	2022-07-13 09:40:24 +00:00	NULL	NULL	NULL	NULL	NULL	3
1880	mtqZORsF	Preliminary report by the International Trade Committee (ITC)	sunleyj@parliament.uk	2022-10-11 13:41:24 +00:00	The International Trade Committee (ITC) can make a number of recommendations to Parliament about a treaty subject to the Constitutional Reform and Governance Act 2010 including, but not limited to, that the treaty should not be ratified, that a debate be s	Any Commons select committee can consider a treaty and make recommendations 	Select committee report html	Date select committee met, not date of report publishing	1166	1
1881	yQ8vSrEy	Preliminary report by the International Trade Committee (ITC) recommended that objection period A be extended	sunleyj@parliament.uk	2022-10-03 12:56:28 +00:00	The International Trade Committee (ITC) can make a number of recommendations to Parliament about a treaty subject to the Constitutional Reform and Governance Act 2010 including, but not limited to, that the treaty should not be ratified, that a debate be s	NULL	NULL	NULL	NULL	1
1882	rNKXX83d	Preliminary report by the International Trade Committee (ITC) recommended that a debate be held during period A	sunleyj@parliament.uk	2022-10-11 13:23:52 +00:00	The International Trade Committee (ITC) can make a number of recommendations to Parliament about a treaty subject to the Constitutional Reform and Governance Act 2010 including, but not limited to, that the treaty should not be ratified, that a debate be s	Any Commons select committee can consider a treaty and make recommendations 	Select committee report html	Date select committee met, not date of report publishing	1164	1
1883	qUdmzvbf	Preliminary report by the International Trade Committee (ITC) recommended that, should period A not be extended, there should be a debate on a substantive motion during period A	sunleyj@parliament.uk	2022-10-11 13:23:20 +00:00	The International Trade Committee (ITC) can make a number of recommendations to Parliament about a treaty subject to the Constitutional Reform and Governance Act 2010 including, but not limited to, that the treaty should not be ratified, that a debate be s	Any Commons select committee can consider a treaty and make recommendations 	Select committee report html	Date select committee met, not date of report publishing	1163	1
1884	7btASZYL	International Trade Committee (ITC) requested the recommended debate on a substantive motion take place during period A	sunleyj@parliament.uk	2022-10-11 13:22:38 +00:00	The International Trade Committee (ITC) can make a number of recommendations to Parliament about a treaty subject to the Constitutional Reform and Governance Act 2010 including, but not limited to, that the treaty should not be ratified, that a debate be s	Any Commons select committee can consider a treaty and make recommendations 	Select committee report html	Date select committee met, not date of report publishing	1162	1
1885	QrtJfURg	International Trade Committee (ITC) recommended Members should vote against ratification in any debate on a substantive motion during period A	sunleyj@parliament.uk	2022-10-11 13:22:08 +00:00	The International Trade Committee (ITC) can make a number of recommendations to Parliament about a treaty subject to the Constitutional Reform and Governance Act 2010 including, but not limited to, that the treaty should not be ratified, that a debate be s	Any Commons select committee can consider a treaty and make recommendations 	Select committee report html	Date select committee met, not date of report publishing	1161	1
1886	FbISBM5t	TREATY ITC AK	sunleyj@parliament.uk	2022-07-13 16:03:17 +00:00	NULL	NULL	NULL	NULL	NULL	3
1887	xOMX8L0m	TREATY ITC AL	sunleyj@parliament.uk	2022-07-13 16:03:27 +00:00	NULL	NULL	NULL	NULL	NULL	3
1888	EqicomSq	TREATY ITC AM	sunleyj@parliament.uk	2022-07-13 16:03:34 +00:00	NULL	NULL	NULL	NULL	NULL	3
1889	oDeVZPDd	TREATY ITC AN	sunleyj@parliament.uk	2022-07-13 16:03:38 +00:00	NULL	NULL	NULL	NULL	NULL	3
1890	976F6o59	TREATY ITC AO	sunleyj@parliament.uk	2022-07-13 16:03:44 +00:00	NULL	NULL	NULL	NULL	NULL	3
1891	6KuMWp9D	TREATY ITC AP	sunleyj@parliament.uk	2022-07-13 16:03:50 +00:00	NULL	NULL	NULL	NULL	NULL	3
1892	iC1hgs6C	TREATY ITC AK	sunleyj@parliament.uk	2022-07-13 16:04:03 +00:00	NULL	NULL	NULL	NULL	NULL	4
1893	8EU5ZWeh	TREATY ITC AL	sunleyj@parliament.uk	2022-07-13 16:04:14 +00:00	NULL	NULL	NULL	NULL	NULL	4
1894	FpptmC6j	TREATY ITC AM	sunleyj@parliament.uk	2022-07-13 16:04:20 +00:00	NULL	NULL	NULL	NULL	NULL	4
1895	2hQPs8Fu	TREATY ITC AN	sunleyj@parliament.uk	2022-07-13 16:04:24 +00:00	NULL	NULL	NULL	NULL	NULL	4
1896	8EfkDKnq	TREATY ITC AO	sunleyj@parliament.uk	2022-07-13 16:04:29 +00:00	NULL	NULL	NULL	NULL	NULL	4
1897	psgwiw5z	TREATY ITC AP	sunleyj@parliament.uk	2022-07-13 16:04:35 +00:00	NULL	NULL	NULL	NULL	NULL	4
1898	sVGxKzzo	TREATY ITC AQ	sunleyj@parliament.uk	2022-07-13 16:04:39 +00:00	NULL	NULL	NULL	NULL	NULL	4
1899	u2k1AVsW	TREATY ITC AG	sunleyj@parliament.uk	2022-07-13 16:05:17 +00:00	NULL	NULL	NULL	NULL	NULL	2
1900	L79KMRt1	TREATY ITC AH	sunleyj@parliament.uk	2022-07-13 16:05:28 +00:00	NULL	NULL	NULL	NULL	NULL	2
1901	bg2pcfDA	TREATY ITC AI	sunleyj@parliament.uk	2022-07-13 16:05:35 +00:00	NULL	NULL	NULL	NULL	NULL	2
1902	IAc3kDgT	TREATY ITC AJ	sunleyj@parliament.uk	2022-07-13 16:05:42 +00:00	NULL	NULL	NULL	NULL	NULL	2
1903	RRFqscgj	TREATY ITC AK	sunleyj@parliament.uk	2022-07-13 16:05:49 +00:00	NULL	NULL	NULL	NULL	NULL	2
1904	6DwellR6	TREATY ITC AL	sunleyj@parliament.uk	2022-07-13 16:05:55 +00:00	NULL	NULL	NULL	NULL	NULL	2
1905	0A0VitLI	Joint Committee on Human Rights (JCHR) recommended a draft remedial order be laid and the Government reconsider the drafting of the order	sunleyj@parliament.uk	2022-10-11 13:21:29 +00:00	Consideration completed by the Joint Committee on Human Rights (JCHR) within their terms of reference. The Committee can make several recommendations from whether the remedial order is appropriate, whether it should be changed or proceed in the same terms.	The JCHR meets on an adhoc basis so we should be keeping an eye on the Vote and Lords Minutes for any reports. 	Html version of report 	Date the committee met, not the date the report was published	1160	1
1906	3Y8U7b65	Urgent question on the treaty	sunleyj@parliament.uk	2022-10-11 13:20:04 +00:00	If an urgent or important matter arises which an MP believes requires an immediate answer from a government minister, they may apply to ask an urgent question.	This step is not part of the specific CRaG procedure for treaties, it was added to the procedure map to allow it to be shown on the treaty timeline for user information. It is not usual practice to add such a step if it is not part of the procedure. What i	Commons Hansard url	Date the question took place	1159	1
1907	2INYDEE9	CU	sunleyj@parliament.uk	2022-07-26 11:08:44 +00:00	NULL	NULL	NULL	NULL	NULL	2
1908	EyiJsTAM	Instrument created under Section 10 of the United Kingdom Internal Market Act 2020	sunleyj@parliament.uk	2022-10-11 13:18:56 +00:00	Affirmative instruments laid under section 10 of the United Kingdom Internal Market Act 2020 are subject to the Minister seeking legislative consent from the devolved authorities. 	Only actualised for affirmative instruments laid under section 10 of the United Kingdom Internal Market Act 2020. It replaces the normal 'Instrument created' step. These SIs are identified by the existence of a written statement or in the explanatory memor	SI on leg.gov	Made date or laid date if draft	1158	1
1909	RorGBqMY	DA AP	sunleyj@parliament.uk	2022-07-27 09:28:06 +00:00	Instrument can be laid	NULL	NULL	NULL	NULL	11
1910	ZC5UioMm	Written statement explaining why the Government decided to make the regulations without the consent of the devolved authorities	sunleyj@parliament.uk	2022-10-11 13:17:25 +00:00	Affirmative instruments laid under section 10 of the United Kingdom Internal Market Act 2020 are subject to the Minister seeking legislative consent from the devolved authorities. If the Minister does not seek consent from one or more of the devolved autho	The written statement will appear on the day of laying. It will appear in the House of Commons and duplicated in the House of Lords. 	Parliament written statement url	Date of written statement 	1157	1
1911	5hSqUmzu	Written statement explaining why the Government decided to make the regulations without the consent of the devolved authorities	sunleyj@parliament.uk	2022-10-11 13:17:22 +00:00	Affirmative instruments laid under section 10 of the United Kingdom Internal Market Act 2020 are subject to the Minister seeking legislative consent from the devolved authorities. If the Minister does not seek consent from one or more of the devolved autho	The written statement will appear on the day of laying. It will appear in the House of Commons and duplicated in the House of Lords. 	Parliament written statement url	Date of written statement 	1156	1
1912	hkFaXkIK	Considered by the Delegated Powers and Regulatory Reform Committee (DPRRC)	sunleyj@parliament.uk	2022-10-11 13:13:12 +00:00	The Delegated Powers and Regulatory Reform Committee examines all legislative reform orders. It considers whether the draft legislative reform order should be approved. 	The DPRRC meets on an adhoc basis so we should be keeping an eye on the Vote for any reports. 	Html version of report 	Date the committee met, not the date the report was published	1154	1
1913	q4ry5N9H	Government response to decision by the Delegated Powers and Regulatory Reform Committee (DPRRC)	sunleyj@parliament.uk	2022-10-11 13:14:14 +00:00	The Government has undertaken to respond to most Delegated Powers and Regulatory Reform Committee reports within two months, although there are exceptions to this rule and there is no obligation for the Government to respond. 	There is no requirement for Government to respond to a committee report but they still could. This will be published by the committee as correspondence, their government response webpage should be checked regularly. 	Html but pdf if no html is available	Date of correspondence 	1155	1
1914	WeAy5oNm	No concerns raised by the Delegated Powers and Regulatory Reform Committee (DPRRC)	sunleyj@parliament.uk	2022-10-11 13:12:28 +00:00	The Delegated Powers and Regulatory Reform Committee examines all legislative reform orders. It considers whether the draft legislative reform order should be approved.  If the committee is satisfied that the Order meets the tests set out in the 2006 Act t	The DPRRC meets on an adhoc basis so we should be keeping an eye on the Vote for any reports. 	Html version of report 	Date the committee met, not the date the report was published	1153	1
1915	m3zrGiT5	Concerns raised by the Delegated Powers and Regulatory Reform Committee (DPRRC)	sunleyj@parliament.uk	2022-10-11 13:06:21 +00:00	The Delegated Powers and Regulatory Reform Committee examines all legislative reform orders. It considers whether the draft legislative reform order should be approved.  The committee may be satisfied that the Order meets the tests set out in the 2006 Act 	The DPRRC meets on an adhoc basis so we should be keeping an eye on the Vote for any reports. 	Html version of report 	Date the committee met, not the date the report was published	1152	1
1916	oyxJ7rUo	Delegated Powers and Regulatory Reform Committee (DPRRC) reports that the instrument is not appropriate to be made	sunleyj@parliament.uk	2022-10-03 13:30:34 +00:00	The Delegated Powers and Regulatory Reform Committee examines all legislative reform orders. It considers whether the draft legislative reform order should be approved.  If the committee is not satisfied that the Order meets the tests set out in the 2006 A	NULL	NULL	NULL	NULL	1
1917	IpN4MQie	Motion to disagree with the decision made by the Delegated Powers and Regulatory Reform Committee (DPRRC) tabled	sunleyj@parliament.uk	2022-10-11 12:55:25 +00:00	The Delegated Powers and Regulatory Reform Committee examines all legislative reform orders. It considers whether the draft legislative reform order should be approved.  If the committee is not satisfied that the Order meets the tests set out in the 2006 A	This is likely to be a Government motion so will appear on the Order paper. 	Link to the Order Paper entry	Date it first appeared - if unsure contact Lords Table Office. 	1151	1
1918	sKemynGr	Motion to disagree with the decision made by the Delegated Powers and Regulatory Reform Committee (DPRRC) withdrawn	sunleyj@parliament.uk	2022-10-11 12:53:45 +00:00	The Delegated Powers and Regulatory Reform Committee examines all legislative reform orders. It considers whether the draft legislative reform order should be approved.  If the committee is not satisfied that the Order meets the tests set out in the 2006 A	This may be in the Lords Motions Relating to Delegated Legislation section of Lords Business by way of omission when it previously existed. If a motion is withdrawn after debate then the Lords Minute will be the source. 	No link? Or link to Lords Minute if the motion was withdrawn after debate. 	Date withdrawn	1150	1
1919	yilis54V	Motion to disagree with the decision made by the Delegated Powers and Regulatory Reform Committee (DPRRC) lapsed at end of session	sunleyj@parliament.uk	2022-10-11 12:51:59 +00:00	The Delegated Powers and Regulatory Reform Committee examines all legislative reform orders. It considers whether the draft legislative reform order should be approved.  If the committee is not satisfied that the Order meets the tests set out in the 2006 A	All motions lapse at the end of session. 	Lords Minute or if Parliament is dissolved then the proclamation that appears in the Gazette. 	Date the session ends	NULL	1
1920	Af6P8Mvn	Motion to disagree with the decision made by the Delegated Powers and Regulatory Reform Committee (DPRRC) not moved	sunleyj@parliament.uk	2022-10-11 12:50:20 +00:00	The Delegated Powers and Regulatory Reform Committee examines all legislative reform orders. It considers whether the draft legislative reform order should be approved.  If the committee is not satisfied that the Order meets the tests set out in the 2006 A	Usually occurs at the end of a debate considering several motions in one, the first will be decided while the others, where necessary, not moved	Hansard anchor link	Date the motion was not moved	1149	1
1921	jZtxfYEY	Motion to disagree with the decision made by the Delegated Powers and Regulatory Reform Committee (DPRRC) not called	sunleyj@parliament.uk	2022-10-11 12:49:11 +00:00	The Delegated Powers and Regulatory Reform Committee examines all legislative reform orders. It considers whether the draft legislative reform order should be approved.  If the committee is not satisfied that the Order meets the tests set out in the 2006 A	A motion not being called will usually mean it is on the Order Paper to be debated or moved (either alone or en bloc with similar motions) but for whatever reason the motion has not been called at all. We notice it by its omission, a comparison of what is 	No link	Date the motion was due to be called in the House of Lords chamber	NULL	1
1922	I7w8JC9z	Debate on motion to disagree with the decision made by the Delegated Powers and Regulatory Reform Committee (DPRRC)	sunleyj@parliament.uk	2022-10-11 12:47:27 +00:00	The Delegated Powers and Regulatory Reform Committee examines all legislative reform orders. It considers whether the draft legislative reform order should be approved. If the committee is not satisfied that the Order meets the tests set out in the 2006 Ac	Actualise this step when it is scheduled on the Parliamentary Calendar or Future Business so it appears in 'Scheduled upcoming stages' on the workpackage page. The link will need to be updated once the debate has taken place. If it's rescheduled, change th	Lords Hansard URL	Date of debate	1148	1
1923	OY1XlYpn	Question put on motion to disagree with the decision made by the Delegated Powers and Regulatory Reform Committee (DPRRC)	sunleyj@parliament.uk	2022-10-11 12:38:56 +00:00	The Delegated Powers and Regulatory Reform Committee examines all legislative reform orders. It considers whether the draft legislative reform order should be approved. If the committee is not satisfied that the Order meets the tests set out in the 2006 Ac	Following a debate there may be a question put to the House.	Lords Minute 	Date of decision	1147	1
1924	8Zr7rBRQ	House resolves against committee decision	sunleyj@parliament.uk	2022-10-11 12:37:45 +00:00	The Delegated Powers and Regulatory Reform Committee examines all legislative reform orders. It considers whether the draft legislative reform order should be approved. If the committee is not satisfied that the Order meets the tests set out in the 2006 Ac	Following a debate there may be a question put to the House.	Lords Minute 	Date of decision	1146	1
1925	QZ9u50j1	House resolves in favour of committee decision	sunleyj@parliament.uk	2022-10-11 12:30:06 +00:00	The Delegated Powers and Regulatory Reform Committee examines all legislative reform orders. It considers whether the draft legislative reform order should be approved. If the committee is not satisfied that the Order meets the tests set out in the 2006 Ac	Following a debate there may be a question put to the House.	Lords Minute 	Date of decision	1145	1
1926	VmAL5UZJ	LROLCC AA	sunleyj@parliament.uk	2022-09-06 15:43:59 +00:00	NULL	NULL	NULL	NULL	NULL	4
1927	rPL9G5tT	LROLCC AB	sunleyj@parliament.uk	2022-09-06 15:43:51 +00:00	NULL	NULL	NULL	NULL	NULL	4
1928	LIM2qJoA	LROLCC AC	sunleyj@parliament.uk	2022-09-06 15:44:06 +00:00	NULL	NULL	NULL	NULL	NULL	4
1929	gq85koh8	LROLCC AD	sunleyj@parliament.uk	2022-09-06 15:45:06 +00:00	NULL	NULL	NULL	NULL	NULL	4
1930	0UWNx9Kr	LROLCC AE	sunleyj@parliament.uk	2022-09-06 15:45:12 +00:00	NULL	NULL	NULL	NULL	NULL	4
1931	SHv32VKG	LROLCC AF	sunleyj@parliament.uk	2022-09-06 15:45:19 +00:00	NULL	NULL	NULL	NULL	NULL	4
1932	rU5Y2CxC	LROLCC AG	sunleyj@parliament.uk	2022-09-06 15:45:25 +00:00	NULL	NULL	NULL	NULL	NULL	4
1933	zbNx12cy	LROLCC AA	sunleyj@parliament.uk	2022-09-06 15:45:31 +00:00	NULL	NULL	NULL	NULL	NULL	3
1934	mpgKJkvd	LROLCC AB	sunleyj@parliament.uk	2022-09-06 15:45:36 +00:00	NULL	NULL	NULL	NULL	NULL	3
1935	CHo6p0mj	LROLCC AC	sunleyj@parliament.uk	2022-09-06 15:45:41 +00:00	NULL	NULL	NULL	NULL	NULL	3
1936	ItAOOa8F	LROLCC AD	sunleyj@parliament.uk	2022-09-06 15:45:46 +00:00	NULL	NULL	NULL	NULL	NULL	3
1937	v0mpDcDk	LROLCC AE	sunleyj@parliament.uk	2022-09-06 15:45:51 +00:00	NULL	NULL	NULL	NULL	NULL	3
1938	jsboFHji	LROLCC AF	sunleyj@parliament.uk	2022-09-06 15:45:56 +00:00	NULL	NULL	NULL	NULL	NULL	3
1939	ewiUh48m	LROLCC AG	sunleyj@parliament.uk	2022-09-06 15:46:04 +00:00	NULL	NULL	NULL	NULL	NULL	3
1940	TeUwxEa1	LROLCC AA	sunleyj@parliament.uk	2022-09-06 15:46:12 +00:00	NULL	NULL	NULL	NULL	NULL	2
1941	r6uBPT7g	LROLCC AB	sunleyj@parliament.uk	2022-09-06 15:46:22 +00:00	NULL	NULL	NULL	NULL	NULL	2
1942	cekBwCTR	LROLCC AC	sunleyj@parliament.uk	2022-09-06 15:47:22 +00:00	NULL	NULL	NULL	NULL	NULL	2
1943	vQJgextl	LROLCC AD	sunleyj@parliament.uk	2022-09-06 15:47:27 +00:00	NULL	NULL	NULL	NULL	NULL	2
1944	brYyhUaq	LROLCC AE	sunleyj@parliament.uk	2022-09-06 15:47:32 +00:00	NULL	NULL	NULL	NULL	NULL	2
1945	MWNJlBlV	LROLCC AF	sunleyj@parliament.uk	2022-09-06 15:47:37 +00:00	NULL	NULL	NULL	NULL	NULL	2
1946	81o1jGN3	LROLCC AG	sunleyj@parliament.uk	2022-09-06 15:47:43 +00:00	NULL	NULL	NULL	NULL	NULL	2
